V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,KAN
104.6992941,-22.24023455,31.29699025,-6.566547616,5.463977303,-21.72133331,-5.514985494,13.36869258,-7.498918243,16.04272947,6.86564494,-0.243149763,-0.047329862,5.702516106,1.044340842,10.17199525,-8.351509345,0.833650855,3.512769058,8.037549091,7.401488573,-5.714340784,-8.820441332,2.613470887,-1.572299031,11.3285183,-5.729897825,-3.706974431,2.678101262,0.480315584,5.676601431,4.994306329,8.976502975,-6.958282323,-0.240440532,-10.64524015,-5.807102955,-0.567936749,-7.810377349,0.732659213,1.298255304,-0.093420259,-1.952052792,9.759014129,7.283514371,2.028439767,-6.235543434,0.23335848,-2.814976825,-3.26078952,-2.707202833,2.550174518,7.501990965,-0.526231037,-0.73843381,-3.817734359,1.177883216,-0.585930333,3.242975135,0.763696924,1.970668504,-2.442394423,0.920560969,0.861328388,2.526868915,-1.841997126,0.025364949,-4.032046475,3.95414508,-0.746950391,-1.744199218,-0.327133924,-7.233112698,1.576857652,-5.004469888,-1.010916436,-3.912551481,4.85141113,4.679341415,4.408913726,2.230631114,-0.195588356,-0.080977521,-0.723141719,-1.570803346,-0.489702627,0.278432606,-4.736024901,2.176941185,3.759746023,0.029324484,4.125545639,1.06483356,-0.692010261,-4.010249964,0.11757828,1.541661194,2.730746082,0.890334794,4.034632704,-1.373276998,-2.296799984,-3.236613219,2.714492974,2.33679794,0.415330536,0.058813726,-0.428366679,2.180527286,3.171041591,1.412377308,-1.520963399,-1.7550622,0.377590858,0.070929314,-0.499036929,-0.003463898,-0.167605546,0.058703042,0.19211487,0.872259062,-0.470200491,0.314655957,-0.457257996,1.429155829,0.50863182,0.571507225,-0.32011225,1.030035185,-1.955169057,-0.278721912,-1.431271347,1.941198558,-0.314498099,-1.95032102,0.305487745,-1.712103875,-0.791680269,1.523795119,-0.422321384,-1.834014353,-0.61052395,1.075453902,-0.994567289,0.220445896,-1.155309267,-0.15896679,1.746592102,0.755200998,0.431027355,-0.697136463,-0.280628139,-0.212247908,0.390495541,0.36270486,1
106.1080671,-23.80825099,11.17554736,7.167541828,-18.08457535,-7.299936612,-6.555475007,8.197060423,5.388726386,-4.1762674,4.806474539,-9.609894684,1.236550924,6.081801835,-0.461528581,-8.305823548,-1.799720441,-19.40381276,16.47176836,-18.63042171,11.99636062,11.49222999,-0.479652136,8.934076561,-0.522624835,2.886066037,-4.129988697,-1.559995754,1.978758126,1.841226256,4.968437088,-0.260746518,-2.229231287,-3.430478358,8.359422757,-2.859478092,-8.28471848,-7.82532542,-1.767695412,-5.916244842,-5.586286585,-2.251742119,6.536473643,-3.353324821,0.992033988,0.289222024,-4.557655026,5.855090568,6.526569608,3.63961765,5.847475245,0.49862164,-0.26630558,-5.512005993,4.546117644,0.852368775,-0.166630216,-0.098194471,4.474605662,0.506470887,1.181945658,-3.976908908,-4.277705095,2.771692026,4.147908157,5.288378108,-4.736077881,-4.025755814,2.280123586,3.88912042,0.117460297,2.764495814,-0.146770777,-2.547151567,2.796080888,-1.443981031,-0.093268916,2.960801467,-3.921418098,4.210372594,4.923739985,0.624463701,-0.780409931,1.710604466,-2.347827911,-3.434835841,1.586991623,0.580713467,3.853711724,-1.380070613,0.20464573,-0.610860491,-1.941422013,3.380124921,0.085889656,0.12115826,2.423941321,-0.670842057,-0.56488971,-0.758808304,1.198547039,-0.888662887,0.621856991,1.176356881,1.418098122,-1.988402033,0.285475164,3.106042487,0.592420027,0.58491692,-0.616888046,0.437985134,-0.552990354,-2.063225229,-0.955665857,0.526197206,1.079228047,-0.679402097,-1.999357635,-0.035565043,1.174673259,0.933839505,-1.341660734,-1.913158596,-1.091773978,0.071339221,-0.815534396,0.196597531,0.083165994,-0.871257854,-1.448624705,-0.972265576,-0.575472314,-0.579564594,-1.806033547,0.344077397,1.91874424,1.240543209,0.336069758,1.391805457,2.441360861,1.125290803,-0.773277043,0.838384441,-0.31555283,1.555685702,-1.585072311,1.39514959,0.903036509,0.445285888,1.083357854,-0.339579825,-0.153133777,-0.491473255,-0.692241775,1
106.9191476,-22.78125041,-10.16769867,3.045198941,-13.8078417,-22.05710431,7.57905329,2.805154341,5.615776609,5.355890717,-10.63262741,-7.496051681,11.89916618,-1.88229748,14.8271849,-17.37686034,9.574168367,-20.25808907,-1.274507532,-1.915131796,14.3449047,-2.965602847,-3.435516641,1.881298322,-5.245157476,4.301650441,1.012180881,-3.062839355,10.87595991,-2.994684543,-4.466866055,1.533621842,1.90441044,2.497045749,2.870340337,6.174595809,1.727709837,-5.240770116,2.618749053,3.668690178,-4.045306401,0.583914769,-2.591970838,-2.629685714,-2.930381931,-5.019864687,0.275075007,1.39793933,-3.51887017,-0.66296958,-2.736597966,-0.199490201,-4.465125554,1.23510799,-1.431354898,-0.821250893,-0.567586677,3.036232909,-10.72353284,2.93485521,2.160600348,3.778829171,1.257913514,-2.375160077,-4.984184933,0.62239929,3.614531693,2.588701575,-1.873082192,1.490735732,1.543138265,-0.404067756,1.878262346,0.91277888,2.30704314,-0.218224606,-0.578091298,1.148226171,-0.754103802,3.666586349,1.243235108,-0.795812645,0.812729754,-0.986316186,2.754493265,-0.254176166,-2.650158994,-2.175857755,1.192081601,-2.997625169,-0.530858836,-0.729482215,-1.283752268,0.847943475,2.028484278,-0.386739699,1.704108284,1.372154605,1.440119182,0.748798294,-1.482179542,1.759577439,2.372868193,0.186719995,0.760037835,3.602304275,0.431838766,3.202582174,3.37602131,-0.117140382,-2.720386819,-2.209148297,2.864987042,1.442169591,-0.027106106,0.760638463,0.943551952,-1.489411217,-0.922846019,2.645937604,1.031923356,0.30021908,-1.607083524,-1.292819568,1.167538848,0.985423533,-0.288663428,-0.460564243,0.265205882,3.228762626,-0.066942624,-1.412104462,-0.280396651,-0.25289141,1.833805791,1.766195843,3.483531101,-0.290144302,-1.631084325,-1.691712617,-0.461924744,-1.254126012,-0.366902368,-1.179803478,0.625792963,-0.140797765,1.49286285,-0.109574503,0.580098148,0.913734012,-0.458214802,0.155710954,-0.166595031,0.00069629,0.256126898,1
108.9388958,-24.56196519,4.931397249,-1.342350489,-14.21336312,-7.43169254,-13.42356357,4.466699009,11.28931547,-15.40818809,22.14648557,11.61947245,2.209104454,0.848068553,2.106974515,5.886422196,-13.14522186,0.725130852,6.276280868,4.062517843,-4.401059231,-17.01734266,5.730952582,-0.177027662,7.376753442,5.587349413,-7.737928941,-2.233502374,-4.3377771,0.208581371,-3.233400102,-2.867902175,5.342655241,1.658675544,0.469961228,-4.457618737,-1.61743962,6.234723728,-3.591708622,1.389715443,0.177471618,-0.358567757,-4.586508267,2.380532724,-1.599733392,-3.463676845,-6.320183556,-3.281825734,4.298950001,0.74519613,0.532966878,-2.006801655,3.648328406,-1.835132415,3.392331328,-4.192461857,-2.424938943,-4.560042957,-0.585896994,1.261175321,3.947577399,0.596696492,-0.695254065,0.545305132,0.835461154,0.819002656,-2.419565352,1.120895013,-1.653032848,-1.406213546,-2.852777524,-1.783455766,0.946237943,3.554019356,-5.612464277,2.229861532,1.629095572,0.871679334,2.012736743,2.582961098,3.150448176,-0.437535978,-5.528498903,-2.265071919,3.516932422,-1.20899653,-2.193044661,-1.854880952,0.87049993,-1.377422384,1.6713513,0.800212339,0.548158415,-0.300925276,0.705556595,2.539826959,1.605118271,-1.048324694,2.430070175,2.27328208,1.224315595,-1.040287542,-1.094953096,-0.183343971,0.741305987,1.185481043,0.590970008,0.023370935,0.194519262,-0.42851498,0.076548779,-0.240238998,-0.066295915,-0.91795023,1.956006797,-0.939734035,-0.681643668,-0.501954257,0.262993599,-1.074191535,0.377676097,-1.034416679,1.883476459,0.643195511,3.33043137,-1.079709525,1.067516821,-0.529292546,-0.344479764,-0.025897046,0.49934027,0.610827152,0.673509099,0.952618704,1.277038648,-1.342786924,-1.256818478,1.650444006,-0.277784687,1.017476166,0.481870106,0.442785917,0.560271331,0.507572693,-0.109835068,-1.615539927,0.29244532,-0.320356892,-0.930738637,0.320488877,-0.240917135,0.188273586,0.225822266,-0.347515839,-0.025406328,1
105.7748718,-25.59023366,5.066100317,2.534032895,-19.26045471,-10.42353697,-14.51225307,2.520896318,7.522931141,-14.28427744,19.14619898,7.278934829,1.451084096,-3.118640879,3.242193695,-0.402443456,-13.11555756,8.072952731,-7.597691898,0.905862275,3.235928858,-11.3939773,3.782114657,-1.303160697,1.768732367,4.225900613,0.238414434,-8.783143162,-6.743200381,1.327148804,-7.569189115,-7.672963484,6.496261408,0.354282047,-1.826817579,-7.909720207,5.79358651,4.521848021,-3.395826689,0.740561159,2.768171165,-0.086574704,1.292208616,-1.317383305,-5.108399764,2.653444816,-4.588825001,-2.433479502,3.171656636,2.440025297,0.820306523,-1.874647135,1.607449118,2.337521119,3.931899276,3.241001956,3.90759228,-0.655109012,2.252979182,-0.459455525,0.296930036,-1.75625823,-3.877056769,-0.707939131,-4.785999331,-1.576336248,-9.499526375,3.160995037,-0.225296464,-3.60309729,-2.872977797,-0.655006979,7.594610402,1.919620309,2.358364917,3.474585922,-4.799187899,1.425061343,3.089274612,4.11515977,0.304555291,-5.479552356,3.354252288,-2.324331027,3.417574667,-0.082916266,-1.269934822,-1.7901765,5.603213599,3.563953999,1.734084319,-6.250457115,4.218173574,0.871168944,-0.886873252,9.643442813,-5.869086692,-5.597080203,7.276387993,-2.51721396,1.334166521,-1.076157982,0.846299327,-4.307462333,-3.908440778,0.071407869,-1.354616905,-2.659529141,0.5161263,-2.375096657,0.096260494,1.1132658,-0.493381569,3.743112706,2.935582817,-1.484421151,-1.341512516,-2.037758114,-2.497617165,-2.525161489,1.202721455,-4.638075065,1.934254657,-0.579020119,-0.50399914,-0.256393035,1.744036037,0.522422341,-0.565984138,1.519702017,0.310316279,0.665224565,-0.367086685,-1.390339029,-0.109393357,-0.743382438,-0.326881965,1.249946311,0.566671803,0.338724826,0.301015525,-0.474453609,1.499844363,-1.819604804,0.3974042,0.905861646,2.383928381,0.855121882,0.564027355,-1.441370601,0.45262179,-0.254479934,-0.444615876,0.223452217,-0.886323631,1
103.2975159,-25.11336711,-13.22080155,3.959374123,-13.42673532,-22.55492766,2.794823596,-1.974427031,11.33903008,1.664174427,-3.067011933,2.906985926,13.23572865,-7.557358931,13.73607611,-7.315846891,6.343870358,-16.74174199,-6.508804766,2.568284735,12.87527763,-13.35149893,-1.076217927,3.806767902,-9.243003559,2.043899547,-2.898354401,-8.453454276,4.323118966,-10.59488269,-1.132934822,2.175097839,12.15811996,5.472096479,10.037355,-3.127337674,-9.572848586,-0.522006149,1.826027539,5.836286953,0.257817887,-2.773400041,-6.060056954,7.691783599,3.059770111,9.81951877,7.792216851,3.702092036,-6.132411877,3.618655309,1.488081631,3.134347766,9.083378669,5.285852203,1.595753201,2.832547253,4.434026348,5.343532658,2.480773772,-0.666070981,1.065369336,-3.400298664,0.810956886,-3.751570458,0.758667937,1.972502546,0.614729844,4.337380815,3.567059412,-3.795540777,2.34993515,-4.193065138,7.385476932,-1.291066991,-3.309909311,-1.185220933,1.207502467,-0.763734666,-3.552563729,-1.329627827,-3.448209313,-1.997768568,-3.64306979,-0.813339435,1.862959054,4.009427218,4.07689116,3.6189897,-3.735701602,-2.270610654,-2.023853455,4.267427919,1.689910132,-3.295003998,-3.156478207,-2.993265494,-0.452902916,0.832982789,3.951319364,0.178304865,-1.576316556,3.131531135,0.93643998,-0.413461679,-2.773996969,0.696503994,1.606669353,0.960180039,1.63316886,-0.247478175,0.857790857,1.941271573,-1.735435851,2.753862962,-1.144266924,-0.805641293,1.015201828,-0.176103952,2.277907437,-0.779627363,-1.932996671,-2.245259187,-0.519341831,0.443042903,0.563755132,-0.557504805,0.851612345,-0.424482098,2.469712847,0.050398402,1.39039166,1.273557373,-2.433970664,-1.958176557,0.392259547,0.522634348,0.949638912,0.42373031,0.056329566,1.83349917,-1.325134108,0.13113666,-0.233721843,-0.136237528,0.700681888,-0.532420445,0.291343518,-0.549335052,-0.488484437,-0.033825799,-0.370740066,-0.247775854,-0.489133656,0.56184186,-0.429561289,1
105.370196,-21.25087565,-6.446132718,-4.59892704,-6.6475431,-17.22716483,-3.046554694,-20.16054528,-3.781540369,2.961531482,16.46764949,8.398275683,-2.180857876,1.640067055,-4.148744534,-15.9527743,-2.057577103,0.516868149,2.508026195,11.49428716,7.482035259,8.715182493,-7.360418248,-1.013633061,2.676248799,-3.324175096,-17.83032094,-7.001578984,-19.77217419,-6.678376443,-8.840225046,-6.544926438,9.388583333,0.817166909,2.348107124,-0.633307388,-1.256108745,6.001173196,-2.414303376,2.766744276,-4.662585202,1.11944196,-1.32406123,11.80095107,3.570232479,-1.102788054,-3.844098865,0.582123732,0.149265743,-4.940764442,-2.472321724,0.261461026,3.990360906,-1.76285076,2.198161187,4.992704524,-1.029894397,-5.440151089,5.209828026,8.030044507,1.712116221,-0.799570957,2.197963111,-4.081561875,3.970808172,-2.102468767,2.937815296,0.129982707,-0.598277325,-0.95278302,0.310570231,-1.024729275,2.038596949,2.554996851,-5.150954471,-2.895775764,5.734991674,-2.68588816,-3.778746254,-0.99953221,1.100039791,3.833719312,-6.93089871,-1.501027782,3.750389705,-0.640341194,0.975362262,0.774713723,-2.300230375,0.467582383,3.430747619,2.211929048,2.315304066,-0.5907378,1.500115689,2.327495874,0.546954416,2.789842768,5.483235486,-2.293724709,-1.553570521,-1.485256632,-0.012093888,-0.430374801,-0.699208455,-1.796750388,0.02767038,-4.492928572,6.360569235,3.048974679,-1.871713278,4.721673616,0.458745412,1.02142725,4.773625679,0.996318775,-0.017608782,-0.599637944,0.613863019,-2.369461308,1.559778267,-1.770862795,0.270433098,-0.797453543,0.890042625,0.703550528,-0.488039007,-0.074725936,-0.514439729,-1.463641758,-0.024379695,-0.069221634,-0.264977244,-0.421099274,-0.109827087,0.746912636,-0.615761641,-1.12572541,-0.824524805,-0.437441317,-1.411756928,-1.193080669,1.240513967,-0.789406954,0.020605283,0.084702846,0.532309815,0.103279587,0.095902255,0.463179378,0.053457925,-0.04315408,0.629515035,-0.924034594,0.147653496,1
95.6779855,-26.34807179,-10.87079818,9.77066817,-23.97243273,-11.16960063,5.151004927,-5.116079581,-1.867619964,-18.356121,-24.42177284,3.88842422,-18.47325112,-17.4202593,-7.164343422,0.970026537,-13.61772818,0.29566943,17.90577592,0.274488787,19.70645512,7.404860597,4.891794387,0.81921037,-4.046605212,-2.352405073,-3.816842697,-1.071457252,7.161958796,-6.249243607,0.09134294,-1.472857658,1.324968213,-5.069636134,-7.721907077,-1.170844898,-8.509300038,-1.678571808,3.836985336,2.345905879,-5.627208767,-1.262730094,-3.235504098,-3.492728568,-3.433369359,-7.537767605,0.845925972,-7.136492046,-5.422575666,-10.7077041,5.452733415,-0.017409045,1.698677871,-0.985913298,-1.94600451,-3.418057191,2.207843075,10.00648333,7.838872464,-4.218433497,1.900929,-9.720919166,-6.882805333,4.792957859,7.619529714,-0.809262684,-5.101924138,-7.625424931,-1.656683379,6.481519634,-1.643420909,3.06349393,-6.906360314,0.573648395,-1.434447163,7.36172385,-4.900016533,-0.880555095,-3.587253286,-0.315298067,-5.213890325,3.276886256,1.006256643,3.797053662,-3.754538361,2.45642854,3.105795188,4.805110605,-0.97965427,-1.138985948,3.763312105,2.139420357,1.275666686,-2.099353328,0.442307564,2.482769343,-3.818742588,3.153900126,4.275850413,2.026525365,3.52815105,2.532077708,0.879269658,2.119581231,-2.398322828,-2.556004763,-3.422538528,-0.398974141,0.683089836,0.323654867,1.69822642,1.872887866,-1.759835775,-1.359019954,-0.00089978,3.45584385,-0.835575937,2.785444767,-2.041154619,-2.356376383,1.119582766,-0.915068107,-0.736157785,-0.803464696,-3.518902417,-1.166229949,0.08977539,1.885753104,-1.854774977,0.523791302,-0.666799989,-0.510715993,0.6757549,-0.755549278,-0.825665896,-0.763943542,2.911089081,1.020994569,1.894550095,-0.075928148,1.135444421,1.415663584,0.962922051,1.566707836,-3.934292067,-0.259237134,0.235542456,-1.672600659,-2.596804796,-1.29732519,0.618459634,-0.260883486,0.126472924,-1.194694572,-0.751602166,0
94.63559665,-32.34465841,18.53731916,10.67735803,-24.5612611,-2.914768357,-11.39792208,2.429403209,7.929390471,9.33458196,-11.34139868,-31.98850517,-0.477833446,-0.74611245,5.921608759,-6.316174227,6.787088869,-12.03710428,4.860364168,-7.039459945,1.474298025,5.607313035,1.31459007,-7.618762722,-10.11143162,-3.138015628,-3.318339527,-1.753127464,-6.442284855,3.18431189,10.42695301,-2.039645447,-2.441880468,-1.972903368,1.151069882,4.967887394,-15.94249828,1.978520475,-5.867340673,7.146069036,6.025782504,0.010764722,3.131161997,-10.8759043,1.044069919,-12.31638764,-3.962323343,-6.380342987,3.370886141,4.920045806,6.143350783,8.930013819,1.924576377,-6.619418355,0.507967871,9.186166439,-1.160763813,-1.893343173,1.496848192,-1.059692694,2.052977354,-6.287876155,-4.211293764,2.341975369,6.129738664,-0.802229358,2.801302617,-16.61223523,0.112654396,-4.666256537,4.951101869,-3.362278996,-1.801353759,-2.212728622,0.248843353,-1.603986014,-5.308958835,-5.233579113,-6.458295828,5.043159107,-1.209054334,-4.340903264,-0.354836894,4.287868616,-5.091101278,-2.619028464,-3.145801396,-3.957950004,-1.408946093,7.94486235,2.827520156,0.423069791,0.655870576,-0.667594441,-4.306433141,-4.562561661,3.314850907,-2.983216004,-1.592659115,-2.095732493,3.556372322,-3.354025786,1.01504239,0.825881436,-0.918459066,-0.811611669,1.705859792,0.382392917,-0.090262719,-3.185579858,-1.014483197,-3.172975934,1.533555575,4.51990294,1.021915404,-1.131888831,0.824638251,-0.404508609,-1.390909694,1.689189297,1.19486932,-0.102217412,2.176956399,2.61198608,-0.333967686,-1.240127496,0.377660391,-1.379180981,-1.718919332,-1.711500686,1.071180596,-0.146376264,-2.190103449,0.739588604,-1.50124082,0.767316742,-3.021057824,-2.888791078,-1.908143153,0.241313993,-2.561221399,-7.119191076,0.554977679,0.599379422,-0.220773522,-1.798269682,1.486327881,-0.974527354,-0.408810311,0.459938102,-0.204613563,-0.517920328,-0.796331278,0.002512505,0.654121213,1
100.9377372,-24.27007685,30.14189096,-7.140645272,2.43527775,-28.32658533,-11.66690566,9.946545554,-6.372575152,16.18366177,8.919863189,-1.945764753,-1.236550035,10.80031468,-1.882085336,9.557969809,-6.716336701,-1.301044881,2.940005155,7.396327536,5.479943047,-6.081584003,-0.251951653,-1.487796537,3.421198635,12.11983976,-3.837788175,-4.695681435,8.953019909,2.623981086,-0.314858458,-1.083144749,12.54510563,-4.276554969,2.980781888,-7.437345889,-8.525245763,-4.23419646,-10.28034542,0.000922401,-4.17326674,0.350729326,-2.761461726,6.166650689,3.042394609,1.549889863,-6.679539525,3.736192347,-5.547329553,-7.082159375,-1.907686537,-0.053921342,4.581138186,4.495717192,-1.05679839,-2.661305142,0.257772894,0.298454363,4.567186852,1.723789809,-2.592973992,-5.28013447,0.752932108,-0.448055519,3.133451446,0.980141,-4.567742108,-9.860476277,1.785415804,-0.56027936,4.171774881,-7.362250134,-8.29374712,-0.222620975,-8.760533595,-2.066803022,5.629212471,-3.512359243,2.070134501,-2.189152438,4.868287635,1.299838374,-0.847578548,0.265474191,-0.291974438,-1.35528406,-1.790320522,-1.699797392,-3.505063378,0.024328412,4.705429008,0.644177841,-6.546105906,0.873270043,4.900358977,-1.461557967,-4.125658538,-2.251944347,1.118278879,-1.72443204,1.168255377,-0.036898104,-1.272554327,-3.996925624,-4.811834609,1.966513617,-0.579311037,2.786988538,-2.545007602,-0.56819589,1.460562265,-3.468222452,0.106510732,-1.096959454,-1.904529613,-0.08641446,1.89139207,-3.345206509,1.261482623,-1.584468633,-1.56739953,-1.352645995,1.467329746,-0.295703064,-0.132922406,1.498685308,-0.230684549,1.428760353,-0.262407558,-1.64551837,-1.441638665,-0.04131525,1.838102324,-0.472020195,-0.342984535,-0.880723326,-0.807274808,-1.150347118,1.838068865,0.571142349,-1.209457762,-0.386789002,1.25684247,-0.212580311,-0.333619418,-2.065286814,-2.041952804,-0.016137976,0.433677311,0.188077247,0.038542072,-0.382880006,-0.163640367,-0.367600601,0.348144225,1
103.8559598,-25.42823952,-12.57043444,4.090592522,-17.37825391,-19.96034841,8.204137324,6.387284103,13.79985783,3.397388523,-3.09532126,-8.293041635,7.808028219,1.308214764,21.34537151,-14.13474142,9.063035013,-15.26854069,1.247828999,4.688094686,11.62916954,-9.089155177,-5.510073795,-2.544135867,-10.80803872,6.46251027,2.200139338,-6.846544674,6.887939468,-1.173694602,-4.459787635,3.025421869,-1.542323481,1.454411497,-0.243076654,-0.135359923,-2.929992501,-2.75125618,1.847141549,5.097231358,-3.9674751,-0.092847655,-7.020920046,2.560758909,-0.544342778,-0.192202148,0.550357046,1.130773042,-5.868942794,0.800335644,-3.225980773,5.063632462,3.796627602,7.699449095,-2.396827726,3.493511331,1.045356001,1.951742707,1.194044898,1.155692718,6.539501757,0.56844948,-0.632016133,-2.101094166,-6.347514736,1.214182657,1.776780031,1.295916155,3.876467041,2.962044311,2.802897549,-2.372905617,0.760687579,-1.517035159,1.919100992,-1.066848313,-2.418166333,3.677125931,3.639107791,2.174048659,-0.970449082,0.39876939,5.755417226,3.577034012,5.022384955,3.43688667,-0.581838662,-1.597657071,-1.630512871,-0.338270742,-3.785187261,-6.827532701,-1.162042668,-3.103575984,-1.487172953,-2.414734685,0.836549878,10.01523716,-2.436525492,4.474401281,-0.015935638,3.782812389,3.070024802,7.891309321,3.572520923,-1.131494647,1.198294912,-2.431595198,2.907268339,1.502964537,-1.741060619,1.394002082,-0.895287758,-2.043383902,2.086303279,2.951380707,-1.076555657,-0.399909747,-1.552336298,0.064559905,1.536548501,-2.911268662,0.629982249,-0.654532763,2.782250927,-1.428327004,-0.235026436,-2.932127155,2.782586883,4.064639721,0.336194955,-0.253542949,-0.524963521,-0.186191254,-1.336617578,1.69676271,1.488991032,-0.38443948,-1.515735025,-0.503991314,-0.265195301,-1.228576469,-0.793040556,-1.002762399,-0.4067337,-0.133688236,2.268178711,-0.955478305,-0.410900786,1.188986438,-1.253492862,0.832172928,0.297771989,-0.338275314,0.592899556,1
109.6537275,-22.81575035,8.141517892,4.93684434,-18.61507021,-7.627524733,-1.097173887,9.815943533,14.18919003,2.117273589,11.59332718,-3.005434705,4.17636482,9.216156674,-3.104250481,-4.160354522,3.358643132,-10.97206355,9.662114867,0.059939941,8.901336809,1.734588093,-8.021854306,-4.086322475,-3.53167019,10.44978059,-3.605727072,-6.655730555,0.372267933,5.414781058,3.509141042,-0.959033151,4.66250219,7.074074383,0.41077237,-0.043637663,-6.654521623,-6.430921392,7.450866605,2.068085421,-3.171422639,2.380619229,-1.729674152,-1.075806902,0.533811691,1.621672791,2.956615116,-0.96138602,-4.571319216,0.521618415,-3.537746586,-6.012871584,7.798641134,1.026756204,1.054545826,2.60835561,-1.119550874,4.81216321,1.882401268,2.621772606,5.342805998,-3.704710614,-2.096551719,-2.662073164,2.133938513,-3.493710161,2.596144662,4.045416837,5.055885755,-2.614848308,-1.819826489,-0.60296681,3.183062065,-2.888237139,2.878503377,-2.132185586,-2.383582742,5.544742017,3.211582308,4.207593837,2.40887018,-2.001041207,0.484849733,0.974280995,-0.563042478,-0.886485885,1.579788052,-3.775735395,2.212475195,0.263519473,-2.617401927,2.629596834,0.683675947,2.208341692,-7.17877187,-0.80403313,3.011678743,1.056890574,0.876562128,-0.025150221,-2.418036342,-0.564054603,1.422673171,0.718391743,-0.489904886,0.067572859,2.722876901,1.201141874,0.616908269,-0.445039674,-0.028731984,0.242383974,-1.87760564,1.850790318,-0.437193274,-2.949353289,-1.231296332,-0.601508305,0.382749497,0.155643582,1.77586926,1.824178647,-1.055230734,0.930642777,4.369700915,-2.097887735,0.821712678,-0.629906375,-0.898155798,0.810244008,0.263676813,-2.607991185,-1.163930525,1.651195378,-1.225958118,0.250804213,-2.145367627,1.729899483,2.988083877,-1.402863894,0.627856482,1.249482533,2.838279512,-5.160584017,0.808831072,-1.521896741,-9.148445767,-8.171332712,-0.772882411,-2.914389132,0.109110946,-0.668200298,0.111588612,-0.446623976,-0.302473645,1
101.1231848,-25.84778346,-18.34078341,-5.010055773,-15.93234151,5.011920818,7.107093506,-12.47279274,9.224068063,4.864975633,-5.266322001,-14.98806352,15.99147263,6.084958923,-7.108201787,-5.160537574,3.087020418,5.379160881,9.189087077,0.487671682,12.13273909,6.070967944,2.336748006,12.08567184,-0.081702658,1.294979441,4.212938537,-2.005926706,-2.408887466,12.75836024,1.292484191,4.970571941,3.557974428,7.381167953,2.25348969,-13.77037381,2.818617571,-5.172423741,4.197082781,8.261823913,3.955484053,-12.54100258,-10.46988161,-5.314926063,-4.898383606,0.877510714,7.003399743,-2.434545647,-1.385394543,-7.987071903,-9.262830925,3.872490032,-3.44995348,9.444712199,-1.523194926,-7.822519983,-0.32252882,-7.01628158,0.8922707,5.751491727,-4.14229869,-2.386066594,0.921419026,3.801862516,-2.202978826,-1.801948718,-8.137371576,-3.289921302,-2.803471985,4.096968129,-3.343528508,-0.762076603,4.440800088,1.956658143,-2.914511077,1.857028986,3.499725187,-1.596728525,-4.437225403,-1.600383507,-7.639541139,2.967128598,2.628694602,5.617227282,-7.289402309,-3.719518467,-2.167003037,-3.16054423,2.59257595,-6.983878569,-1.927857817,-1.148326161,-1.422350878,-3.191769311,-4.687193309,3.440069798,-6.062971758,-1.800227283,-2.107405931,1.214521373,0.858288438,3.195765518,1.042981928,3.608518711,1.876854717,1.518847089,-5.922386305,0.140159796,4.783282029,2.931099697,-0.277500361,1.578677641,4.115507952,-2.751234613,2.471487982,1.184845393,-1.224625756,-1.589481691,2.678659967,-3.930983779,1.838885071,4.902509034,0.363917747,-0.135105574,-3.717455829,-0.097231905,-1.477337962,-1.095942911,2.567572901,-0.231929309,2.446297364,-2.336689604,-1.626698952,-1.509893818,2.330334921,-2.356992877,0.093741718,2.130488795,2.585102052,-0.860815366,-2.374433643,0.396747777,-0.282224134,3.967362704,-4.906817023,1.966103126,-2.100755827,-0.759237761,-1.355988937,-1.853360389,0.267501647,-0.237210026,0.641266741,-0.711833016,-0.011428951,0
