V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,CAP
103.2758349,-20.26977376,22.10461962,12.98159512,-12.50860989,3.175212141,14.68922824,-11.66786197,11.79484995,-8.484577648,7.707821363,-6.324099251,-0.765065752,12.41964357,-4.799929683,3.455754194,1.159671007,-10.65263693,3.173186073,-1.814246998,9.239309373,-1.541116145,-5.304960878,-5.675247034,3.268006237,3.109086573,5.571385723,10.67659349,-0.841650397,6.528501325,8.709897307,7.350531184,4.857469057,-8.656668685,3.135492792,5.918402549,-0.897538574,14.3884842,10.93893395,0.889758923,10.84190309,-0.111925235,0.365764622,7.461246779,-4.112292226,2.488893733,-3.186204821,5.218265006,-5.749336208,-5.458504973,-5.05141484,3.321479333,-6.56163862,0.453017413,-2.541412769,8.788692116,5.089776177,5.996898467,10.24402508,-5.703618603,-5.704476405,4.652567654,-3.479904449,0.89710303,-9.166131809,-1.329220031,0.448855907,5.454430918,-1.03176708,-3.074549335,1.596446604,-3.35773525,-1.885010608,1.478580733,-3.987326444,-4.806732416,-0.53806537,2.069919825,0.897674831,-0.9234472,2.10751084,0.307604187,-8.318071185,-0.779313304,2.49510729,-1.519875613,-1.968828273,3.739998483,4.681589134,0.456473101,-3.066049672,2.706451686,-5.595855372,1.998775127,-0.855525474,-1.573134408,9.575178335,-0.114399788,5.149720115,1.752615018,-0.639832499,-0.548233319,-5.339164901,-0.402616865,-3.584482103,-1.999634656,-1.333674355,1.262458816,-1.982692278,0.722840692,2.81261352,-2.898065546,-0.611828341,-1.898000352,1.83257812,0.472393965,-1.243114,0.212746139,-3.793789028,-2.270020757,0.318862549,0.678576191,-2.558175001,1.353973018,0.978295164,1.240466304,0.810721806,0.308230956,-1.157293987,2.249774053,-0.814591951,5.341795617,1.322642529,-0.04837022,-1.196527541,2.213994914,-1.157444382,0.549428773,1.270513559,1.009333982,-0.928676344,0.333969205,-0.681060265,0.997156805,-0.044704772,-1.535814684,-0.096690302,-1.149568253,0.364289001,-0.711856229,1.108042367,-0.70338163,0.201400318,-1.162782186,-0.255817738,1
113.6218581,-12.46577431,17.42879146,10.41213601,7.257783042,-8.893351879,-4.634019003,-6.008444799,-6.561749976,9.649949923,-8.732111452,1.351457955,1.55158354,9.325123112,-5.273229297,0.186352544,-10.30732235,0.14676259,2.111804085,-5.041685571,4.450518692,-5.091017171,2.797107103,3.340658488,2.856972032,3.101608631,8.826535989,1.580251277,0.268498288,4.628286027,6.943943074,-1.684865846,0.937737695,-2.001355445,0.403823743,-1.809762839,1.535983008,3.912129034,6.090135796,-3.711959893,6.815940157,3.044344143,8.04673995,0.169576569,8.524952397,-0.012996157,-6.40303141,-2.518304118,11.06744567,-11.89326966,-1.820282317,2.90478788,-9.079258312,2.913243206,-1.059148749,0.998368017,-1.277297102,2.781308414,-1.085485947,-6.924427513,-1.466242591,2.106260051,-5.2866083,-1.963925937,0.664351136,0.102061316,3.061299473,-0.01476653,0.724494394,0.354812398,1.768663792,-0.452033498,-5.648595726,2.878099558,-2.007415409,-3.525912159,1.130455222,0.588034004,2.07902302,0.190753163,-3.970200203,-5.020604882,-1.77535507,-2.333049237,-1.494434126,0.76248407,2.617865772,1.545828889,-1.227781892,-1.351483413,0.958753666,0.633832635,-1.091518853,0.324218872,0.876437741,-0.647915918,0.544844008,-0.831504039,0.369420854,-0.212932608,2.441396341,-1.289965458,-0.529542381,-0.375819056,0.620272249,-2.256714514,-1.224969984,0.099601661,-0.144568751,0.590782027,1.327708495,3.242430386,-1.323285105,-1.298751144,1.232494892,0.42317976,-0.150701989,0.411399485,1.062636364,0.818927785,-2.561706901,-0.702611361,-0.588424122,-0.756296068,0.804308521,-0.544788714,-0.812258573,-0.632357287,-0.592426597,0.543956925,-2.269078114,-0.273154747,-0.257418706,0.018758676,-0.588558956,0.216584734,-0.160117435,1.404671499,1.800801513,0.324042759,-1.133823051,0.502707095,-0.133409916,-0.20559078,-0.883900091,-0.678317686,-0.301471011,-0.042275789,0.311549476,-0.137659388,0.381988892,0.055830975,0.675695061,0.399252893,0.041023939,1
113.4084783,-14.40032018,-15.13743477,14.06695281,1.403391036,0.530459197,-5.216419035,9.785364148,2.867541251,-3.882104397,3.328388973,-3.513796239,-2.179135713,11.26160331,6.037441418,4.96321679,-7.783517871,3.764248782,10.04220826,-5.155924294,7.319156395,-3.160010292,6.28526858,-3.432849164,-1.950865886,-4.9637043,11.16048626,-1.875746652,2.024517105,-1.789517197,0.284627881,-5.88026337,-0.971013372,-5.026211313,-6.578960488,-0.005586512,8.891797509,8.535104182,5.994950644,3.886870866,-1.31688824,-3.567784009,-2.463406588,-3.612122139,3.589536248,0.1663653,7.08653088,8.017310918,-1.972262822,-6.946971197,5.642836698,1.783725531,-2.246753454,-0.772105784,-0.28394301,-6.892763434,0.942258912,2.674099077,1.454891449,-3.631250562,1.662773126,-3.90954179,-2.379177097,-4.849348275,-3.706791683,-3.172554523,3.514093902,0.996822628,4.310282997,1.273373502,-8.07630347,-0.944264355,-4.786760909,-0.560905747,-2.710356348,-4.97153241,-1.35290968,-1.227722333,2.200650224,1.502187528,-4.668566489,-0.037464561,3.556831062,5.573419035,-0.25022442,-2.422012214,-1.810433981,4.788893342,-2.331623338,-2.681716424,0.152635218,4.00321849,-0.523423635,3.234574176,3.094808231,-1.248882231,-3.04868332,-2.509809296,-0.13920995,0.5283419,-3.029990528,3.928747391,0.334110914,2.406017248,-0.369515129,-0.006975688,-1.323528982,2.180686361,-1.257400249,0.461881929,0.867755167,-1.056674368,0.155929606,0.651437233,2.606673826,-0.968794337,1.056659955,1.86142376,0.659883338,-2.496129707,-0.417215998,-0.820965332,-1.917657709,-1.518503954,-0.198139864,-0.570676387,0.548440718,-0.011160009,-2.865249475,1.101184109,-0.683877455,1.737465868,1.629123267,-0.189124945,0.064495088,-0.675245648,-0.285137481,0.315652474,1.111902215,-0.352793165,1.205225677,0.504618736,0.24747661,-0.011245532,-0.09714158,-0.063249384,-0.842891719,0.693054805,0.957584283,0.070279407,-0.965597599,0.502329361,0.756388179,-0.502224199,-0.857034564,1
109.0956338,-14.92310515,-19.84382118,12.79198826,2.063504699,1.285563861,9.552015664,8.073237247,-1.327406077,6.524853743,-2.345179255,6.983451629,0.954017819,17.04018319,18.52437536,-8.870056009,-9.29154982,-1.990013342,-0.612337487,-6.778641958,-2.113718812,-0.864905914,7.387039496,8.080906796,-7.542579057,-2.204639528,5.712781045,3.083575066,1.334848924,1.661860281,1.979179698,-2.546588649,0.710181514,2.093084101,-3.193623063,6.418689123,2.525812638,1.183237783,7.052133938,0.175295418,2.990495614,8.939394309,-4.35815688,5.706674676,11.16313677,-5.919731018,-1.469953969,-4.239452385,-1.796144957,-3.991250189,-2.263014966,3.720437203,5.484416487,3.453028475,-3.910567308,6.778558391,-0.893533629,3.396651268,-5.613820947,6.98054082,6.172776877,1.342248512,2.653548718,3.708743145,4.628996828,-0.371277452,5.074410137,1.648034077,-7.962409187,-2.704460592,0.439722823,-1.472136045,-2.398631835,1.696192911,10.30750561,1.939230892,-1.004511584,1.625301049,-1.734276121,-2.09064069,3.331336714,-2.966558782,3.422041774,3.001495575,2.80624449,-0.99927073,0.813620697,-2.711325426,1.643738786,1.938157442,0.128640503,-0.591856531,1.559970335,-2.059930134,-2.997262649,0.221961089,0.928019375,0.501108556,0.025532493,0.870213093,0.281684893,-1.099820766,-1.139212277,-0.350674812,-2.044339739,-0.827456039,-0.49573314,2.134354793,0.411615244,1.715987722,4.789645345,2.655558998,-0.696199129,-2.525806314,-1.580164216,0.384836374,5.999672893,0.666116616,-1.686925478,-2.325750329,-6.110104806,2.899042456,1.136422354,2.821282733,5.407262533,1.648271049,-2.377931345,1.785802216,1.151699214,-4.150066349,-0.854095983,2.170221826,-2.655780524,-1.912392883,0.51136138,-1.597035468,0.382857735,0.208973737,-1.401575854,0.705742075,-1.221877304,-1.089614178,0.035046794,-1.499411007,0.85441691,-1.223847115,-0.288851427,0.392253352,2.44463604,-1.402704272,1.167799588,0.541955284,-1.238511389,0.762386213,-0.10215067,1
109.0152668,-17.68075675,-21.24472689,8.294062852,7.966768951,-5.029382999,-4.197522889,8.125192313,11.59228728,-8.497103547,-3.718796637,-4.059837212,4.822288678,9.996919068,10.10358909,-1.283444794,-5.962681109,-4.413843566,-1.878444354,0.366086323,7.685712694,10.05672128,-3.488115345,6.470232964,-3.9270208,7.629976401,4.46740458,3.903167278,4.369155725,-4.591423227,4.199226264,4.45285219,-2.196557826,-1.251156144,-7.120331202,0.770265708,-6.499219428,-5.879637147,8.354694152,4.191337815,-3.180715689,-2.332681042,5.71461456,11.67578791,3.127376402,-3.595553471,6.908013359,5.386956879,1.076507844,7.244321907,-1.208973257,9.411299453,-10.91437457,-6.747895541,0.3668556,7.455046205,-2.455739349,-1.600591963,6.669644496,-4.481502481,-6.899473096,-1.843562904,-6.674145265,-7.582070008,-9.026819589,-2.451316272,4.672706615,3.123247998,-0.901835902,1.916875948,4.066546757,-2.635300158,-4.970932544,0.324454329,-5.872655226,-1.254734245,-1.667436117,3.594817785,2.095132049,-2.303911253,-2.091076758,0.863201826,-3.773230898,-0.984863345,4.626518561,1.219155515,1.128184884,0.400139717,2.751504406,-0.857350314,1.27150707,1.488836248,-4.952065864,-4.111904234,-0.820946949,-0.231183985,4.61345546,3.495232349,0.976520549,1.739090675,0.843500025,-1.432300613,-3.306572164,2.1246768,-2.210724455,-0.984875445,-1.043678363,0.146831533,-0.641087644,-1.732654085,-0.531353333,1.639170425,-2.687950448,-0.852665836,4.471021673,1.487218897,-1.119057946,0.570707734,-5.067878189,1.148544084,0.600686133,-0.577763132,-1.96499886,1.08752459,0.127385949,-0.846106681,0.90571617,-0.7941592,-1.074978754,0.691671038,-1.110581605,1.589945631,0.751591919,-0.603598639,-1.906578769,-1.27146954,-0.917450291,-0.452502666,1.95629606,0.465683737,-0.379150155,0.707092061,-0.536870963,0.783830723,-0.236543823,-0.543283507,-1.320476638,-0.835905396,0.518881696,0.135111681,0.143507176,-0.288442403,0.225840627,0.382334708,-0.873251524,1
110.3991613,-20.69931102,11.80667573,6.77882785,21.28681113,3.283778904,7.995229365,-8.438532392,-0.668646639,-6.615416773,-3.605607971,-2.053570364,-3.389058781,5.595137678,-10.40792602,-1.85138951,-6.623821278,0.271872844,7.572755982,-12.96220067,7.282675912,8.913697256,5.051336118,-5.543300537,-0.027995298,-1.859460828,6.882830326,-1.386259554,4.054193257,4.446230482,7.689765794,-2.594673964,-0.094096667,3.114740559,1.943874554,-2.439481306,2.762332047,2.540325719,7.472906603,2.999172211,2.771254373,3.175217421,10.40480111,3.813179074,11.04387267,-6.665254518,2.549165686,-3.544217153,-0.281257884,-10.37721715,5.039744334,3.654050592,-3.629710334,10.01558896,1.677482635,-2.977279898,1.198514396,-1.765139272,0.458138399,-9.147633244,-3.095235201,-2.815174502,1.131627209,-3.50001492,-0.066086003,4.124256893,-1.115341366,1.535086447,5.623285871,0.201004975,-0.420132709,-1.719293562,-0.90485643,-2.899271534,1.587838811,-2.201417343,-0.023171772,2.339950034,-4.897900978,0.302124289,-6.983063525,1.818472075,1.208528149,1.606921209,0.324683654,6.514905583,5.577108497,0.913453718,0.275680566,3.464951797,0.632380319,-1.077096958,-2.812873458,-1.695272103,-1.473706061,2.883989869,-5.497832222,3.628491065,-1.755890461,-0.650685915,-2.182773497,-2.025558608,0.031391634,-0.630072264,-3.842938492,-0.090070697,1.468975961,-2.726987198,-0.361932298,0.033457282,1.952591044,0.34715969,1.67972108,2.266462453,-3.91670262,-1.225950303,-0.118271059,-1.016200045,-1.836283357,3.675251276,3.75783745,0.819119894,-3.537127526,-0.004616547,-1.872685018,2.86556235,0.677300027,-2.771224149,-0.059407535,-3.310240268,-1.550340203,-2.469979886,3.690584783,0.60797852,-1.926626035,-0.691839078,1.270347105,-4.588735479,-1.276817345,-0.094075285,-0.635402777,0.437301476,-0.747449975,-0.992963478,0.327415191,1.042647954,0.972156764,0.28117863,1.116506972,0.686072923,-0.016838625,1.59289328,1.143342978,-0.992850774,-1.070230166,1
112.7291721,-19.56639935,-3.525040683,1.417156771,6.120770633,-8.034324477,-8.758605831,-0.189838782,-2.610723809,-12.79549255,-7.976570302,-13.34175014,-15.08490959,9.593327542,-1.754477998,-4.981128198,-2.999504253,-5.526121885,14.33971084,0.214795454,6.217373696,-3.838721582,-1.625424407,5.576084571,-3.564426187,0.515503691,-0.766494254,-0.253979191,-1.655882006,2.359445668,-2.098929884,-7.336392431,2.319514164,-3.788966215,1.626461793,2.825863004,-4.152303262,4.408040595,-7.845584734,-4.802612532,11.52565637,7.466013312,-3.86314105,1.877267023,3.78539596,6.164646682,5.127615474,-1.054799386,7.102800864,-2.15377416,-3.203711162,-2.441892063,-5.377978722,-1.017534313,-4.821867897,3.276167301,2.437179182,-5.32748408,-0.478102681,9.959970103,-8.757449214,2.493155518,-1.107171545,2.534745243,3.26380677,-1.828803013,-0.820037969,5.719975868,0.344551334,0.670262203,4.279694018,-3.008327333,-1.694163445,1.241498701,2.605916384,3.887897356,-0.243541905,0.329271364,2.794262238,-0.943766119,-1.960152161,1.475444208,-1.111094404,0.261368683,1.105259011,1.961361496,-0.866927078,1.911849995,2.362123951,-0.219875221,-0.585692185,-1.738987726,0.786780973,0.348450603,-0.565106803,-2.470785568,-0.128047751,-1.399746305,-0.285197653,2.184363696,0.470869605,1.312078431,0.052990882,-0.092157844,0.64641481,0.061260432,-0.377766665,0.280379308,0.275353547,1.00700115,-0.03377607,-0.687839471,-0.161273737,-1.270736285,-0.966946105,1.440642681,-0.357772366,0.563833645,0.006834896,-0.911055805,0.257530447,-1.104847427,0.932705063,-0.865540487,0.164463478,0.479689048,-0.447342582,-0.610998037,-1.709642971,0.359341172,-0.409838288,0.20716999,0.390339575,1.060035868,0.231858022,-1.123833882,0.415596557,0.345268841,0.873874982,-0.531833086,-0.426578599,0.26306014,-1.023959959,-0.304528924,-0.847397052,-0.795651778,0.454165295,-0.797705684,0.245957067,0.734147542,0.602623787,-0.089473618,0.392218829,-0.158566908,-0.535642346,1
115.4811879,-17.09998727,14.31177429,-1.812861395,4.154650748,-16.3666609,-0.518098318,-0.365710907,8.925087338,-8.825237551,-10.15578143,-1.254338161,-1.928734401,1.567635549,-7.294809723,2.785678535,-16.24118477,-4.359806812,-3.3419449,-6.728917247,-1.725156325,0.341201806,2.757385544,7.624720858,-1.083401672,0.268266759,3.126117245,1.523225145,-1.124094734,1.425909915,7.193280168,-0.697405903,4.344996268,-1.775609733,0.344944225,3.899668584,-3.046045637,-2.486242511,7.310636138,2.514987554,9.616739572,-1.552648374,8.207639196,2.580089446,0.166546423,1.502117167,-5.066761916,2.373820994,1.187962359,3.719319373,3.140687543,4.24562579,-2.579939335,2.563355639,4.010338053,-3.358509578,-2.317161424,0.549480951,-2.505552619,-1.097734895,-0.611281148,0.16071369,-0.145043747,-1.498068904,1.830160191,-2.998424519,0.916725701,-3.701982888,1.263767542,-0.987602279,-0.24211913,0.338934679,-1.466401966,2.145517479,2.545107307,-0.502542304,-0.814974191,0.719180332,-0.334442902,0.904637855,-5.024844853,-2.437456062,2.031172711,-0.993200396,-3.298139741,0.680256704,5.321726976,0.478976712,2.148916688,-0.643104871,-0.653336852,-3.089021504,1.55297735,-1.114104397,0.107741806,-0.859407369,-1.230037145,0.829451181,-0.207118281,0.039161547,0.137669696,-1.147949082,-1.754481213,0.83456271,-1.598244991,-1.724798492,0.708246272,0.179871247,0.145209564,-0.01863918,0.486654512,0.78000976,-0.218833977,0.738698732,0.552813036,0.763353515,-1.191216623,0.383326952,-0.084949645,0.44654066,-0.877385022,-1.135397769,-1.999399138,0.310307952,-0.284971261,1.114315454,-0.709691817,0.397712162,-1.142427017,-0.141676934,-1.458691816,-0.04342835,0.83237482,1.184160592,-0.715381316,0.78429612,1.232560055,1.296338043,1.419103676,-0.361510325,-0.715440644,0.895265785,-0.113798687,-0.087208483,0.440925136,-0.685108853,-1.23608435,0.249538614,0.325066207,0.047695359,0.214627725,0.080541885,0.012403376,-0.328765313,0.023336588,1
112.5686321,-15.74404985,-5.150665537,-0.08198346,13.77835036,-2.288127817,-6.620917162,-3.625827957,-8.893777217,21.4757802,4.086638413,2.680800099,-1.644688718,-3.703791755,-1.576818055,-9.288114809,-1.824909951,6.356431048,-9.019941931,-10.62514048,3.628816742,1.225045161,7.691715726,-8.778648233,6.549975875,7.217872781,-5.166701313,7.608520524,9.939472323,-2.914124071,-4.418178232,-0.754465134,-0.061208048,1.785801696,1.475379366,-0.4225597,1.91655597,-1.498356176,6.129183014,4.98511392,-3.416733282,-0.101773458,4.431093185,2.45862058,-1.688848199,2.839358579,9.290382569,-5.042809515,3.559970877,1.266906686,-4.277158842,-4.765476561,-3.341168261,2.153573861,1.951603031,-0.580123993,-0.15781544,-1.796740888,3.514540727,6.589818309,-2.277624543,0.476935218,-0.313491886,1.346315922,3.029132216,0.458836984,3.283243917,2.573920284,-0.406867787,-0.440868146,-0.633342041,-2.834415373,-2.391565603,-0.335832127,0.386319569,-3.299567099,0.879450078,-1.768556287,3.593797442,1.635983194,2.289282757,-5.974393937,0.424179545,0.346800201,-0.11482169,1.270832832,3.352175771,-0.616498668,-0.966963173,-4.186796402,1.364495648,-0.141501236,-0.838915667,0.461710276,2.638598001,-0.770751494,-1.521249337,-1.952963104,1.135810341,0.716376651,0.055039777,0.261555062,-0.630375025,0.509876504,2.985881425,0.542443635,-0.432748075,0.284384152,-1.693976035,2.344889574,1.045031519,1.8509654,-0.229208146,-0.367703887,-0.591989081,-2.166121884,0.301423384,-0.895709724,0.204019861,1.194806881,-0.3965819,0.981505017,2.461668162,2.751723366,0.770962281,-2.358261058,1.027292339,-0.29066406,-0.106266017,-0.915420621,1.471844124,0.020896618,0.193395936,-1.235266331,1.032079782,2.588612233,-0.603494411,-0.006650785,-0.483161326,-0.202331682,0.136662827,0.214933007,-0.963725316,1.924201493,-1.460446856,2.377189966,-0.721973014,0.146765986,-0.590177485,0.707727705,-0.102271632,-0.261551153,-0.637780855,-0.164679578,-0.121692464,0
109.2700697,-18.50279616,18.16832824,5.265465692,8.256530434,4.131208983,6.364275866,-6.461072689,7.537218164,-0.418582356,15.19787795,3.628362506,3.461068411,-1.890309478,-1.347021505,9.984370116,9.045272553,3.475892482,-1.664575683,-15.74447565,8.173983814,8.946415559,-3.007175002,-11.23228154,1.529300186,-16.58460959,11.61735567,-3.353807262,-0.357778938,7.881728448,4.274807765,2.705537857,-4.920192025,-2.042542905,7.42824977,-6.172880007,1.533783152,-2.227111042,6.361934489,-6.802624572,-0.069099465,2.020538312,2.550330114,2.289746206,-5.98287739,-1.25987423,3.343683598,2.631968224,-8.903515542,-0.437232741,-0.978828546,-6.960425608,2.995358541,1.118107629,2.189357341,0.905261631,0.638010113,-0.222757493,1.741918137,1.776644405,-1.591481375,2.792923047,2.641977415,-0.100968075,2.619394474,-2.5679431,0.243141696,3.894677598,-0.925606487,-1.711437282,0.557166464,-2.463383594,6.168278929,2.736755164,4.32185147,0.014265231,-5.217019161,-3.78953216,-2.710431798,3.873436192,1.180614882,-3.926053066,-1.983900963,0.605979226,1.567628804,-0.19371399,-1.592605533,2.796697794,4.893397275,-1.95615837,-1.931045268,-2.418785496,1.476168276,0.447820616,0.347086435,1.766946273,3.265759497,-1.190878221,0.318943701,-0.453971052,3.356628643,-1.500037838,0.287149293,2.945455722,0.817787411,-0.297250398,-0.744613096,-0.004014262,-1.68954751,3.174545078,2.230966923,-5.988230816,2.316487596,-2.63200198,-2.589354532,-3.472149513,0.098741457,4.427034165,3.303726581,-2.188022619,1.157002014,0.216087737,-0.449742214,0.480198175,-0.312111381,-0.432404454,-2.089042826,2.24189407,-3.293384003,0.516397827,4.656003689,1.435125927,-1.24017764,1.227346347,-5.733312303,3.724960033,-5.691289902,-0.586460025,0.764757451,2.544504395,-4.941521624,-1.385401871,0.634868976,-1.893347564,1.267394444,-5.904688147,0.219729101,1.706330536,-0.094580951,-1.855604254,-0.670966713,-1.938080457,1.141549465,-3.717539834,-1.399129408,1
109.0828428,-24.59266535,-5.106400433,-3.979521397,15.73516955,-4.733052512,-1.436720526,3.62464476,-6.839825543,-11.13087913,-5.882953917,-16.98204218,-10.71842636,5.998603188,-7.161962166,-4.400808654,2.866757188,-6.772543106,11.52584365,-4.068548777,2.516258969,0.958896012,-1.687784389,3.071363349,-3.755265504,-14.50008049,5.004380467,-5.441774268,-1.25870688,5.871306184,-4.60953884,-4.890461312,-0.980686084,-1.571703305,-1.75337857,1.640242289,-0.19717146,1.135124224,-16.63747476,3.202314307,2.394756136,3.952210715,0.435953152,-1.00761183,1.754092305,1.721414418,10.60096275,-0.078337952,-3.317142506,-2.039061845,5.412202317,-3.889736226,0.105080967,0.760551808,1.36694545,-0.079426205,7.523026816,-7.056279685,1.370698904,6.735601468,-12.08941066,2.334359366,-0.30141422,1.033110365,5.069674053,-5.689871108,-4.094087385,9.420433927,-1.910550075,1.488415331,-2.031993154,-6.287333512,-2.440212258,2.05089782,0.165641511,8.809806781,-7.842494236,-1.609994346,-1.585138289,-5.232649492,-0.072696146,-0.300259346,-0.907755096,-0.694947578,-4.655988598,1.621403082,1.972782851,-1.418223332,-5.151959541,0.244090338,-1.383142303,-1.095560409,4.274352207,2.046229581,-0.535164911,-0.965676736,1.828723049,0.528384622,3.106330616,-1.505374497,-0.429810672,-1.206222854,-1.948298909,-0.485417852,2.297103221,1.344337105,-0.075075044,1.279149062,1.605491276,0.880101938,-1.207679852,0.483667978,-1.25297484,-2.509598833,-1.550753692,1.218514886,-0.932185034,-0.842650805,-2.069885563,-0.771999312,-1.590731505,0.034542069,2.496485785,1.173901939,-1.123261543,-0.802955098,0.119995535,0.190685843,-0.088451996,0.944559643,-0.597639921,-1.021292477,0.444742773,2.211656724,-0.743203886,-1.589844905,1.619134582,1.527816193,1.911035615,0.176958813,0.814462291,1.177715293,1.328431471,-0.42124226,0.339894362,-0.811479318,0.422911583,-0.264843009,1.30044197,-0.209338491,-0.164846349,1.537457745,1.083287125,-0.774641815,-0.941020783,1
111.25453,-10.59195133,-17.686557,15.67010387,2.314170741,1.556459481,-4.189719498,8.028604904,-1.173974117,7.490670729,-0.345175543,2.182069669,5.533325819,14.56753174,8.224421878,-0.104996162,-9.010473295,7.441899132,0.092889442,-2.324704635,5.636504683,5.936161434,1.053947942,2.968868767,7.447478334,-4.064159011,16.0863406,-11.80040006,3.365019868,-2.598217268,0.108164622,0.229674011,-8.005693407,4.48008086,0.19311206,9.485414576,-3.887010263,-6.477600579,2.235249491,3.093658286,-2.142138902,-2.444657122,-2.009102792,-2.933118894,4.626950809,-2.45726903,-2.906776818,0.480582546,-2.488189492,2.959896015,-0.396540192,4.439808608,-0.896093058,2.082080399,1.666910325,-1.562832221,-5.076311258,-1.440700427,2.555897956,3.253759375,-2.528329909,-3.061907051,-4.156442854,-1.94136415,-1.922818703,-2.481814364,0.204292946,-0.483321737,-2.853084565,1.375057712,-1.792876724,0.264984079,0.272815657,3.617182378,2.256256346,4.240663359,-3.166054397,0.593568278,-3.656672409,-8.809552125,1.287933131,4.757885039,-1.536756946,0.27142126,-5.903112343,-0.484807228,1.037410541,-5.189799322,-9.03467196,2.028826816,-1.522599598,-3.806284504,0.272171744,1.446413546,-0.835181384,-2.130657546,2.522751543,-1.244408171,-0.389754736,1.170606263,0.542683909,0.851106253,2.122137369,2.714877546,-0.288074456,-1.313543828,0.542916332,5.14072065,2.911209643,3.658831787,1.809685501,2.621345773,2.536595815,-6.279530961,4.561139037,-2.069695464,0.952383325,-0.533599387,-4.160987007,0.745631822,-1.488059011,-1.942511296,-2.184187183,0.550802454,-4.255944352,-1.27664199,0.371669138,-2.157018335,2.917203026,2.042189863,-0.439117671,-3.551928713,-0.346888121,0.62862329,-0.47193001,2.040699057,-0.735988715,1.735836373,0.20274367,1.31363011,-0.594682189,-1.847624442,0.309935827,0.393841306,-0.257006848,1.612344008,-0.895856761,0.622791626,1.806252479,0.5415632,0.093995553,3.739728443,1.976794251,-3.559908507,-1.123175143,1
109.2483028,-21.77115401,24.49275856,9.213274929,0.903906647,-6.989013779,0.490423234,2.437873778,5.221350608,-12.07272709,-4.167681919,-5.066396936,-12.58017447,0.469014949,8.716303723,-7.441937626,-0.874109753,3.766352155,-12.69094287,-5.81932908,7.887270634,0.119053158,1.781532161,-2.430134053,5.188356139,-12.92285593,8.916216497,4.911292131,4.133541508,-0.316851832,8.264676821,-7.677730109,-12.67384526,6.272752527,-3.845835377,1.8373466,-0.743205268,-0.88550024,1.660463554,0.773993201,-0.081546582,-4.868681469,-5.540834183,-2.502032738,6.22859286,-3.16887223,-1.775013352,0.143449946,0.449978469,8.787754032,1.267632718,3.718030722,4.157807131,2.383407942,-4.559489457,-1.249250595,-11.25729741,2.734662782,-0.514974827,2.045890541,-0.774815968,-0.942946245,-3.130737815,-3.041433644,-0.961565752,-3.296651516,3.616033819,2.263402796,0.111096383,-1.284201433,-7.145390489,0.694726651,1.433672331,3.186760813,-6.012549333,2.640185343,-3.074517196,1.231563013,-1.535914228,1.103986347,-3.731942398,-0.545426741,0.18704579,5.724440117,2.051975905,-3.362548448,-1.669733292,4.168241788,1.014961326,-2.89826271,1.394223014,3.494433282,0.284142128,0.499174811,2.617739258,-0.626177126,-1.900454819,-0.197284454,0.189652331,0.45051186,1.571222954,2.10010335,5.292869561,3.307752168,0.051215246,-2.188898757,-0.501984332,1.139902834,0.717046778,-1.834005046,0.427459123,-2.454016321,-0.059832388,2.616739296,-1.636246288,1.686162947,-0.787834719,-0.214348711,-1.595579462,-0.125679561,-1.239660675,-1.44979623,-1.29026687,1.203438599,-0.907221549,-0.315884092,1.200660997,-1.599843137,0.161962786,0.116933958,1.092336762,-2.466121038,0.342904823,-0.116720271,0.392998361,-0.636600856,-0.506525927,-1.445353899,1.637848257,0.877704146,0.593349528,1.519876038,1.403647022,0.573250774,1.822348645,1.759725618,0.249059396,0.963465159,-0.46688509,0.821235778,-0.19086494,-0.199285481,-0.212005381,0.947037434,0.14769865,1
