V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,AMK
99.40568196,23.17874213,31.93132943,-35.86744167,6.769236383,11.33010983,-0.357443765,-3.875275578,-0.339158037,-7.305894803,-11.39849121,19.85957823,-5.427222605,17.21890276,-1.496334072,-4.992680348,2.861256784,8.554522566,-9.960973347,-5.37806785,7.562025374,-1.215437492,6.778144928,-5.848567919,-9.567729632,3.232212116,-1.006988009,-5.449489082,-5.138596628,-7.366297025,4.370945788,5.788970133,-0.993194798,2.918869738,5.382229331,5.200397598,-4.008553151,3.678942069,3.960815249,3.10332616,-0.278910353,-1.788724249,-0.563240645,0.789852901,0.271418753,0.136731507,-0.687051414,2.324092731,-3.503844373,-1.428788574,0.206168112,-5.350270104,-0.428277367,4.321527227,3.865795284,-1.262287169,-3.767387512,2.477013969,-0.177835114,0.827553454,-2.444953477,4.018055655,3.987107659,5.480600535,-4.750387703,-0.885674529,1.290378031,-4.079313036,3.452778421,-4.736945865,-10.40351606,9.864449511,5.029801632,-0.641715555,2.389212004,-0.892356444,-3.597260695,-0.740339339,-1.155572188,-1.006329855,-4.435009275,1.479062826,-2.966770456,-2.00785952,-1.606556687,-4.970120326,1.740196591,-3.281863796,-3.181662936,3.134774113,-1.089891122,2.341273894,1.091173041,1.476232594,-3.205323389,2.153180739,-4.466815521,1.918059077,0.313019002,1.058050526,2.409021745,2.056257083,1.721228674,2.813461694,2.662967776,4.122310297,-1.304686709,-1.088150898,-1.201568432,-0.912996505,1.786373382,-0.467900003,2.742820403,2.148216598,-1.27465848,-1.341467036,-0.915525049,-1.141772509,-1.569930126,1.514490757,-0.930643815,1.323013464,0.256242984,0.975221186,0.054348606,-2.024472353,2.363012069,2.046060878,2.787027521,0.266668876,0.572487907,0.327491158,1.373319309,-0.782158098,-0.46678807,0.191379451,-1.540778126,1.077828343,0.786099944,-0.578455736,1.991719799,-2.143761039,-0.769543768,0.651933426,2.530308633,0.317712206,0.082137053,-0.691013476,-0.935967291,-0.906737687,0.175630052,-0.973768136,-0.623330499,0.454563146,-0.377378119,0
97.7348392,23.18390611,34.24760845,-41.86828966,-0.655174977,15.63624953,1.35077136,-4.515862936,-4.071669536,-14.52228881,-6.417179766,18.37966359,-2.605894816,17.16196707,6.756044857,1.692757044,0.667981311,-1.286807555,-10.7511375,-1.290273423,-4.800214857,-0.131766964,5.59306349,1.443413042,2.820425359,-7.02425534,-5.365092719,3.677374076,2.198098166,-0.098483786,-4.571994226,5.499173805,-0.666233511,0.506016871,0.990990079,0.320566216,-1.980105025,-0.348467063,2.024442755,0.167265519,-4.996319628,-1.28840235,0.424435791,-3.956450166,-2.510907772,2.800944606,3.395366969,5.277793826,-4.339298556,-4.498965435,-4.792150164,-3.061820522,3.683904563,3.489489992,1.991466818,-6.974448455,-2.35876486,0.360580699,-5.786990172,2.761440714,-1.677614066,1.582814546,0.663078479,9.085090111,-5.236377617,3.254900451,8.015651972,-7.190584541,-1.047370471,-0.273530163,2.792032823,6.355523599,4.829354471,1.240550154,-0.208623783,0.662523696,-0.349907723,1.438893173,-0.89489801,-0.499543231,-2.324031361,3.722164964,-0.41473011,-1.528932232,-0.959078664,0.370285385,0.131493902,-0.296008696,-2.401360366,-0.939962527,0.340095374,2.831281974,-0.329992941,-0.330116344,-1.558762635,-1.650731026,0.973035949,1.857174338,-0.787023035,3.107119124,1.593805765,0.670303784,0.627772269,2.300062135,1.944960149,2.215120431,-2.060994377,-0.23142615,-0.860190396,-0.857773578,1.816191122,-2.937587737,1.003227987,0.064177327,2.265965718,-0.00889379,-2.895084375,-1.034630612,-1.290114935,2.313492133,-0.884095332,1.372291041,1.512321389,0.278077882,1.709181266,-1.843693396,1.946388516,3.871493647,1.810540731,-0.099492804,1.075104937,0.38933146,-0.605255128,-2.542990657,-0.444223206,-0.384528853,-1.99876359,2.254168035,3.115854561,-4.774174769,1.154045125,-3.343130093,-1.258111721,0.964415128,1.96499504,0.202222485,0.422227479,-0.622707693,0.263594359,-0.929386229,0.334909157,-0.233789147,-0.308562519,0.943174981,-0.280751803,0
96.08086659,22.83692461,26.31151039,-27.04693243,1.204036956,0.263357067,-3.325275196,-8.536866132,0.930393627,5.753751809,-8.876674987,7.696411326,-4.523846751,21.81035466,-1.527787855,1.075832986,4.590696728,-0.80319183,0.329831188,-2.068897394,2.009898519,6.896479691,-4.790530623,-8.403746613,13.61061576,12.61327952,3.966441994,-9.904424245,-10.27336134,5.724627611,13.77544706,-5.179350977,-4.768364424,2.836266971,-0.732762293,-8.249220984,7.090131923,2.573816817,15.46878636,6.123864572,2.781546905,-10.56273636,-7.720217516,-10.84743663,2.918754714,7.996308592,-5.437800502,-2.862833897,-8.349359088,-0.286796206,6.665081769,-6.960767916,-6.501769638,9.004789237,5.732099331,2.749016283,-3.051736121,3.063742434,8.361640573,4.963242878,-0.603987586,11.46079787,8.660049297,-3.829098248,7.692827352,-7.090327567,-2.745015419,-5.907520443,6.505334535,2.991325386,-15.27286062,0.68848369,-5.187702837,-2.340037393,1.76859529,9.030541301,-0.84528645,-0.877730392,0.786827497,0.448689886,0.043199076,-5.177004151,0.023281084,5.627590545,-3.410368132,2.115323283,0.781465222,-6.246884507,-0.627815183,-2.822137041,-0.073431826,-1.295615596,-2.617446333,-3.208441196,0.752830985,-3.552923015,0.10978135,-0.145813047,-2.231711157,2.711497647,-0.098013448,-1.484447213,-2.852562322,-0.697435732,1.934510812,0.424820275,3.851420383,1.084404607,1.79176232,-0.455057508,-3.394838941,-2.181717601,-0.494706293,-4.411168507,-3.994983669,3.288664027,2.055174531,0.782958708,0.586572878,-4.266052919,-2.964743359,1.686859465,-0.05257206,1.178396806,0.405975807,2.200127279,-1.160047024,-5.43431332,-2.269045817,-0.304457046,-3.705110939,-0.680292227,-3.109087543,-2.063762762,1.085420769,-1.735894021,1.170605826,-0.684915513,-2.415384701,2.145286389,0.497474882,1.24794598,-0.936600175,-0.736574719,-3.960675217,0.690322752,1.198677099,1.567707554,-1.232724969,-2.406237781,-0.964156599,1.762003123,-1.456575452,-1.222200752,-0.970539135,0
94.71809327,24.61423091,34.53072174,-31.75243119,-5.399701705,10.11710353,-7.865625955,-10.94995579,-3.250850346,-18.43171825,-0.245647839,12.30996684,1.048047218,3.193620724,17.36560803,3.217759185,2.293392806,0.568547987,9.211050117,-2.143528285,5.233948515,-0.479258038,-2.269668673,9.011719518,-5.28702381,-10.11473918,10.65833283,1.34925024,6.447118704,-1.061521083,13.19559333,-4.617200998,-0.851340489,-15.34750051,4.370529888,9.411826553,5.413359622,0.078106573,-4.050101732,7.391114086,-12.47376327,6.846382819,-1.195164675,7.007352972,-0.4730559,7.591029462,5.92833284,-0.980332223,3.396866996,-2.467643633,4.326027029,-1.681511135,4.928970537,-2.631026528,-2.014237703,4.899876762,2.668724818,-0.427093148,2.925777095,-2.160763832,8.547591206,2.344504072,-3.727636808,-2.343404242,-0.236880223,-1.523202627,6.832700044,-2.314667945,-4.439390234,4.184839154,-6.396203814,-1.882734383,1.062665647,-5.99909858,-0.150631517,0.764670523,-2.275289002,4.779241178,-1.881753865,-1.670196439,-0.446857973,-6.355632314,-3.255771455,-2.901621925,0.92261356,2.945357036,4.835164412,0.245684884,0.819835411,0.865579662,-2.254310525,3.594376526,-3.449657525,-5.105746818,1.576133166,-2.123908038,1.080948332,1.919286782,-0.90339396,-0.051066128,-2.017908951,-0.71642256,0.102178181,-2.461532305,4.528231002,-1.648537539,-1.526937236,0.696885234,-3.012104117,1.47120846,-0.098471945,-0.753982737,2.688598965,-1.116463733,-3.049504291,3.654570642,-1.524868233,-0.194480856,-1.021089868,3.353978408,-0.032898518,1.892392237,2.353904666,-2.441414247,2.680709467,-3.588759575,4.239930436,7.232221682,0.217743619,-1.89806746,0.632875809,2.357103658,-1.22466163,-3.712730908,-5.743369901,0.8715147,-0.275666889,-0.655733901,1.053121026,0.864735022,-1.977330919,-0.960344594,1.978410252,1.221053477,1.250918739,1.442255681,0.89053318,-1.689322003,0.564784024,-1.624794088,-0.489913925,2.129917189,-0.258962903,0.451367435,-1.240021935,1
91.64896621,22.63009385,31.88794618,-37.31076049,4.054675198,8.831272138,-1.682539317,-12.5415457,-20.61265171,6.664728162,5.90674421,11.0774173,0.553722711,19.34944709,-5.037659508,-0.631173556,-2.29196302,10.63106961,-0.350499874,-8.020713652,1.759950354,-9.078277438,1.255452468,-3.643863988,10.97060714,2.815839368,11.94171104,2.91936562,2.923836993,-1.422782041,10.66821213,-11.68822997,-5.058473456,-12.8399568,-5.529890274,-11.60235523,5.974592653,8.783490061,-9.541056012,-4.606108624,8.464578286,-10.90777185,-4.083137162,0.651701027,3.300320005,-6.238140239,1.548050551,7.660615961,-10.08264541,-3.962223006,7.44357714,2.771266875,-6.708013733,2.649386595,-5.328819503,1.650240842,2.59584952,2.100140012,5.660128641,3.45978214,2.84269973,4.929243719,4.370250674,-1.765604881,-1.56112413,1.090700496,-1.605524521,-3.30678788,-3.843495955,-2.504389055,0.887766149,-2.631183563,4.19422853,-1.590543658,-7.485796596,-3.346782897,3.256754221,1.82357865,3.053609014,2.308581546,-0.606109219,2.060459264,-5.250303512,5.8496134,2.555480863,-3.375959396,6.992070319,-2.953673386,1.806270369,0.427325809,-1.969226816,0.88473115,-0.152372706,-3.70715872,0.515241115,2.314739227,0.516649544,0.290507933,-3.944424499,-0.078015606,-0.219844114,0.809992108,-2.869878853,-0.62063606,0.893416659,3.071841,1.071751726,-0.361022372,-1.012377505,-0.040291584,-1.730277913,-1.670785754,6.184139674,2.009951857,-2.570974569,3.306468935,-0.086776565,-0.653938275,0.950856082,3.640724065,0.731847783,3.685666248,3.469615483,-0.657196179,2.893314007,-6.144170211,5.815164208,4.050000332,0.627476412,1.357974718,0.361334819,3.741584985,-3.768790945,-1.763229626,-3.746588562,0.207494391,0.87277091,-1.629000055,-3.584984677,3.34384871,-1.798088216,0.863834546,-1.745142932,0.01632194,2.416180266,0.935317489,-1.378430534,-1.310739803,-0.215832173,-0.746117391,1.983320586,-3.225987128,-1.101748037,0.387360154,0.507765613,0
111.2744598,14.18847553,15.66960072,-17.8214839,-1.167614313,21.0858954,-2.001351097,3.976349587,9.737065081,3.324442078,0.820565845,-8.479655469,-13.61129748,7.636414571,-7.061823348,9.527556008,-8.233343332,1.736536466,0.672709125,-4.579885269,-6.081791733,-0.880452277,-7.125887817,-3.648467354,-5.965022514,9.022206394,2.30957329,0.075397577,2.522354737,-2.255719979,-1.858910541,5.096651573,0.246581434,-3.862683992,0.166313498,1.043589561,-1.081678131,-3.331557126,0.513474818,-2.308462064,-3.350076853,0.743235654,-4.11180145,-2.013815543,0.55588775,-5.121247289,-1.707424034,-3.660993075,4.06244104,-1.777101433,-3.891837151,0.08118613,-3.099019798,-0.808878938,2.14607955,-2.099486305,2.396374453,-3.728893063,-0.249528652,-0.173438809,-0.864552418,0.839914382,0.262410655,1.565661901,0.53642554,-1.535481298,-0.500603478,5.955178668,1.20507084,-2.752844751,-1.22941047,-1.47187411,-0.294612648,-1.067939148,2.941779989,-2.283076149,-6.68747707,0.885891862,-0.478223093,-1.709543744,-1.773828448,-1.886742387,-1.941955315,-3.357737912,-0.283866921,1.442146429,0.575904511,2.192864408,-0.643836712,1.381556838,2.180777778,-1.417192759,0.697333244,2.533895798,-2.201293082,1.05276562,2.775465866,0.369875552,-8.190041538,-0.103327916,2.10000392,-0.559885466,-0.133700748,0.665404221,1.723378534,0.193612531,-1.461672199,-0.307193004,3.78570537,-1.154193404,-4.423588745,0.533798888,0.293419618,2.93294025,-1.752743839,3.670230031,-2.281344003,-5.505885802,-0.165039362,3.075977723,0.177861786,3.276241238,7.01231119,0.581006304,-3.519955959,5.437988181,-4.015654903,-2.120895785,-0.770712842,-2.161268344,-4.461470893,-1.66850325,-6.04054169,2.119104635,0.159091307,2.869844336,0.666206509,-1.353608224,0.017493848,4.077214171,-3.011208546,1.732290677,2.785050603,-2.802938441,0.300293266,-0.508056031,-0.737544608,0.202974129,-1.87314745,0.556927098,0.030402101,-3.928306113,0.547621253,-0.223137618,0.842211804,1
94.01482823,20.18828453,29.25705672,-24.46532207,1.228954697,29.81069031,-13.70159151,-10.51956347,11.50922299,-3.961755564,8.756137145,4.138816539,-6.059598845,-2.883446318,7.150446105,7.86963453,-8.341878978,4.826205048,-0.352163214,0.585827255,5.01380648,3.915433656,-5.077480642,-4.392103484,6.166890053,1.395058885,7.608467818,-1.085235545,-4.549055947,-1.641507036,-9.073134602,-6.227338918,-10.30876444,-0.243658756,-1.823602898,-5.361864727,2.316089148,6.635020458,-3.880661562,-12.62698659,0.478248918,1.355270044,-3.991298735,6.09119203,6.763939757,0.381409924,-1.748195365,-3.975496494,8.07360186,1.07258455,-12.13798555,-1.33377865,4.971300757,-2.372986914,0.278350556,-3.334209488,10.76076091,3.008354415,-2.969163085,2.057536531,1.735890847,4.027336041,-0.454112359,-1.613430896,14.07878296,0.108601798,3.148566398,4.480189224,8.744281806,-4.513246728,-5.289448463,13.5422786,-2.245974528,3.684440697,-1.31332766,-2.432074288,-0.620125542,-4.671953531,-8.232359201,-1.563449506,1.938583294,-6.347986325,9.153615039,7.538921671,1.01848987,4.661088182,1.503062298,-0.52105118,-1.650869549,-1.252319158,11.04085161,-7.093175983,-0.981332139,3.432963558,-0.801545085,-5.681949605,-4.028008873,-4.143432501,7.012458346,-2.319301907,-3.129747195,6.097001254,6.061670264,-4.717437198,-3.228748922,2.729159135,-2.59604539,-2.229469706,-2.54104698,-2.149326385,-3.061813539,-0.959182238,-3.167643239,2.98544798,-3.415197425,-5.495281963,1.103517774,-0.993331835,-1.247041753,-0.158967712,-3.292734064,-5.045054962,0.965697736,2.268827822,-2.491928056,-3.9267861,-0.509495832,0.705065501,-1.321669728,-4.321768586,1.646134447,0.031007021,-1.330355994,-3.204182957,6.816824458,-1.988225533,3.099232519,-0.878777943,0.542038108,0.747398182,2.972543792,1.766566841,2.526903493,-1.34011415,-3.241148135,-0.136541038,-4.642423547,-0.963403248,-1.391752743,0.98169862,1.274229851,-3.151446118,1.662703662,0.568613512,-0.326278374,1
97.29957922,23.27370337,35.18705372,-45.17471647,-2.847354431,15.621583,1.442205397,-7.07233549,1.482496017,-13.64125816,-9.571813645,16.23301482,0.477422292,9.766980992,5.660826337,-4.5381704,-0.291761201,-1.823457096,-4.399459089,-9.340134918,12.6757513,-0.651634364,7.713765597,-7.25375737,1.273698474,-1.775204867,-4.340061697,0.478220611,1.479451976,-5.352229549,2.252354634,2.976991497,2.14684798,3.784082626,4.572150073,7.122122137,-3.352405385,2.69281189,-1.167559403,-5.028884689,4.040731095,-1.913884888,6.950217554,5.994171079,0.621727289,-2.367001262,3.949903737,1.39211193,3.174009918,-4.582719712,-4.875109917,-2.671935785,5.782039267,-0.737072798,-0.728742277,-1.82976364,1.162804557,2.860048032,-2.578024527,0.956281287,-0.060644842,-1.414515216,-1.441308952,-1.255953155,0.282066542,0.659802035,2.31978346,-3.300246482,1.22869711,-2.860479044,3.014170533,2.816318142,2.905199272,3.11641277,-1.636103073,1.026659622,0.804656974,-0.50292621,0.448018333,0.316325299,1.04745054,0.747892743,3.799085339,1.674071832,-0.959746539,-0.092388369,3.132968989,0.949007611,-3.298240882,-2.743046042,0.100934971,-1.144328275,-0.227296251,-0.042712475,-2.944270779,-1.79017313,0.3422219,0.200447948,0.278942637,-0.10844257,-0.457767347,-0.738290578,-0.214391874,1.479400879,0.749287584,0.695386158,-1.377764018,-0.238278706,-0.459356644,-1.696078205,0.57749663,0.702074109,-0.746206576,1.234697673,2.299435218,-2.235062255,0.052772186,-0.700097867,-0.659199565,-1.405687678,-2.283157781,-0.72373565,1.114120746,1.060625573,-0.029998421,-0.285123788,-2.598943846,-0.579590468,1.556074268,2.055110736,-0.373651806,-2.496333539,1.830349835,1.637727773,2.026826515,1.239110276,-0.886106085,0.71501558,-0.838730178,0.381277731,0.518276032,-0.153744509,0.283019125,-0.292344545,0.414755369,0.02756647,-0.255294836,-0.763530814,-0.079542753,0.148812199,0.323299918,-0.451864043,0.577999519,-0.248473896,0.248212229,0
99.59941245,21.06767641,33.23127444,-43.86863147,-3.761279584,11.88469094,4.873908286,-5.675289287,3.544110177,-12.52442565,-7.733540224,19.98113256,-6.586406412,12.84937887,5.790219901,2.33543227,2.660950226,3.549900683,-5.364693839,-6.373217508,2.069376063,0.113924968,4.31057932,-0.514007696,-4.504740395,-3.290250452,-4.418455955,2.397716316,-2.480480429,-2.994987916,-2.687927288,0.879927298,-3.23831225,2.233357346,4.681497689,7.131107612,-3.078688767,-1.368179075,-3.402244547,3.482877594,-5.905132306,5.819996379,1.9841755,5.85973278,-7.554329037,1.235776912,-1.982113665,-2.787583151,9.525961701,-2.038646175,4.573912903,-5.067388547,0.284136131,-2.829566377,0.818788422,5.711907842,0.74266464,2.27423353,0.100784609,1.763273477,2.430850137,-1.412265643,-0.579894391,1.460281883,-2.617755511,4.041520517,1.284443898,-3.572753268,0.437087824,-4.002998844,1.222522509,1.881805737,2.00340436,1.043120558,-0.57589474,-0.000876126,1.675804292,-0.854813847,2.21111217,-2.329461937,0.277262991,2.125826064,2.972128939,-0.68192436,-2.888382979,-0.19450242,3.164944714,2.079313966,-1.528495726,-3.263069648,0.530600417,-0.419172637,1.489698599,-0.125467728,-3.796889434,0.418248685,-0.295569393,-1.486347283,0.87947927,0.593444758,-0.835659807,0.744553931,-0.723367811,1.710350778,0.457852968,-0.082815811,-1.21081122,0.199853813,-0.076415273,-0.257515766,0.229783643,2.179846104,-0.656937616,2.197628966,1.245868944,-1.991343416,-0.33840085,-0.840550095,-2.638872264,-0.281109901,-0.94923224,-0.658060772,0.902416123,2.270832945,0.172131552,-1.839523943,-3.625484425,-0.679896104,1.811490362,2.524526063,-0.63350637,-3.475152232,2.695600756,1.365387663,1.931036941,0.8889829,-1.33663205,1.457193174,-0.795948071,0.129267012,-0.011727601,-0.893426122,0.673605144,0.497595971,0.437615573,0.236465621,-0.170740231,0.11591557,-0.589103683,0.294621821,-0.32119449,0.104048946,0.730925027,-0.340366328,0.144224802,0
93.77050029,21.59066211,31.73342742,-33.15870633,-1.423690427,13.37351453,-4.140525972,-5.131254725,-5.275682661,-17.63255268,-3.971178348,15.77983523,7.712390418,11.72340889,4.878990136,-1.109075814,3.667338623,-4.6984879,-10.89720237,-10.84367651,0.920250213,-0.925890482,-6.400860531,1.32653059,-5.676090202,-7.498283237,1.1701304,8.550411794,3.231351871,-8.423893074,3.021539944,-6.575921771,-8.851173451,-12.34409336,2.206082332,-1.653046167,0.996483909,-3.106645756,-8.456036253,5.02006418,-10.17037151,1.545403909,0.945602574,-2.977519806,-8.636041186,3.760002182,10.11647059,0.211453883,-11.06189133,6.95011335,-4.476009215,-1.844274722,1.283493127,-4.71521977,2.909297709,-12.74095993,5.257035216,-3.496811447,-4.633084951,2.799303764,3.620624527,1.971684016,-15.26049445,1.822580298,2.752256531,1.512727922,-6.268056335,4.22729488,4.89482955,-1.335393992,1.74050229,-4.107862501,-6.027207858,6.780155477,-6.64854377,-0.645288557,5.544162331,1.011889585,5.992605475,-1.309729942,1.628938587,3.432476741,-0.0916304,-2.374064942,1.258845185,-4.278555188,2.228550268,-7.177390663,-0.751302791,3.685631695,6.130161713,2.969109207,-0.246611981,1.895381759,4.05836733,1.811956223,4.583102835,5.566807333,-0.717014902,1.112279593,0.194419976,1.023690017,-4.716824255,5.005299995,0.618007926,-5.425541943,1.08462183,6.586442819,-2.497512686,0.161326436,-1.405880294,-1.856572051,1.791293318,-1.114401088,1.645408482,4.451218026,-2.04373668,3.191573676,3.043912944,-0.356806938,0.468192111,0.051275528,2.037986151,-4.311098399,1.754916418,4.817707508,5.993162827,4.194543924,-1.775089227,-3.967242196,-2.814556097,6.284674111,-2.020440206,-3.141553444,-4.416902969,-1.469853875,1.629446079,-2.459145646,2.186661454,1.740412568,-1.77939346,0.528707858,0.311067574,1.79922014,1.128710478,-1.202003168,-2.14415368,-2.520926494,-0.346632639,0.17792677,-0.070814599,-0.774456854,-0.811019459,1.641118054,0.962453116,0
90.09012031,25.02656366,36.78952387,-45.34759691,-9.455252604,10.97288266,0.047062471,-14.30213839,4.257813072,-13.05383231,-9.277306268,17.39944019,-6.61099403,8.108127629,8.538182204,-0.812963463,-1.298028029,-1.296216594,3.153046818,0.003627744,11.36080226,2.104506978,2.879482828,0.116692705,2.271477724,-11.81279467,1.124523579,4.986941754,-1.803790447,-4.102932298,-0.328494242,0.210764551,-2.459745142,0.040964683,-3.11691259,7.264291721,-10.26518028,-3.907139319,-3.962830728,-0.685760003,1.995146712,3.120947592,-0.192926218,10.92250341,0.49823775,7.916281383,-3.866241256,-3.361692303,9.864399079,-5.523672957,-2.882879939,-2.742771833,3.057094761,-4.643025437,0.345855343,-0.753588275,4.08309597,3.172081483,3.455120418,1.437939386,8.077462502,-6.098101536,-2.699492714,1.393612128,-2.689323433,3.863949585,1.556367215,-4.730621871,-2.084971665,7.265013642,6.526127203,2.897781901,2.56917067,-1.704008736,0.05319264,1.854079445,-1.878994841,-1.271786784,-6.511342637,8.263717319,4.043360682,0.080426824,-2.196325029,-0.426769482,-0.449274233,-4.427454069,-1.747407581,2.093212431,1.37771172,3.256453303,-0.842968166,-4.86739497,0.281744676,4.260261257,-0.468384192,-4.450427336,0.050335483,0.710453565,1.059930813,-2.877673828,0.978578393,0.980189846,-3.975903385,-0.716569017,2.823204047,1.479413392,-5.794965,-3.177723393,1.03365563,-1.52962624,-1.025473109,3.556018808,-0.984640421,-4.150329909,-1.923948145,6.864724125,2.102781986,1.88378695,4.876717921,0.44260937,0.260112361,-0.242119223,0.522205189,4.477167784,-1.257840464,-4.409095846,-4.025124256,-0.927026629,2.262138466,4.279427767,1.297373877,-4.920525061,5.252745061,1.773173078,4.306153542,-0.000107412,0.552330714,-0.146499104,-0.564052995,0.823789003,3.733314067,-0.39778905,0.26113334,-0.192624587,0.647209367,0.148080152,0.725460181,-1.919900232,0.382515833,-1.077034519,1.178811258,0.414971983,0.270431063,-0.769455521,1.326827286,0
99.58802003,18.75384271,31.13723211,-39.14079246,-4.009304999,6.577963405,6.526219399,-9.737507354,2.264327668,-12.49028473,-3.464459015,11.77303979,4.81778922,9.712618204,3.380170656,1.182255753,-0.225853151,5.042221421,-4.715078361,-8.137213031,1.691861016,1.505326433,-2.685110913,-0.879562754,-6.439591891,0.68499792,2.527955457,10.14589736,8.270627931,-2.983569259,2.545653828,-2.724116201,-3.245941698,-11.82074423,-0.12333675,10.36660797,-0.576175528,3.853060757,-3.336224856,-4.152406491,0.104752436,-2.501122192,11.15939101,4.427296672,1.243670249,3.412510638,7.063774584,-4.93355243,7.290582571,-6.206272138,-1.592504713,-8.469516512,3.264236113,-2.454993491,3.124310644,-1.437664367,4.556173936,2.414377705,-2.500646409,2.387046345,1.765876862,2.554791467,-5.228921886,-3.649854606,6.191125769,3.051705402,2.179505889,3.706294872,0.050952487,-8.263939399,-0.913575603,6.052426981,-0.406118921,0.631339488,-0.49354704,-5.460902373,4.466367887,-7.589393773,0.462468092,-3.131084327,-0.276762763,1.2975675,2.319445994,-2.519453352,2.237089071,-1.184033704,0.120146366,5.040591417,-1.84408723,-1.636737673,-0.716359882,-2.393145777,-0.513458498,-0.080378032,-3.942888159,1.698494834,-3.253389854,2.155437838,0.081789099,-0.32878023,-0.634691871,2.705087508,0.837336984,2.811405942,-5.231504795,-4.363340298,-0.196167065,-0.89200587,1.767961531,-0.044976271,1.045713283,-2.943103577,-0.396747949,-1.431054947,2.006411543,-2.203469369,0.825947294,1.983158068,-7.60476714,3.164971177,6.189085038,0.094095452,-4.676204176,3.544562436,-2.05777407,-0.562096725,-3.139381093,-3.590804077,-1.479250458,2.472107618,-0.191884657,-2.319299989,3.698882281,1.717002833,-2.696866903,1.087009717,-1.569909785,-1.813797586,0.589963846,2.658172675,0.23998078,0.789050948,1.625271112,-0.040602506,-0.326193629,-0.852283577,-0.38725448,-0.781876416,-0.337986358,-0.204391341,2.047253512,-0.331934503,0.711713579,0.472546049,-0.464633491,1
97.25099011,22.10464408,33.01910106,-44.76962743,-2.887615926,13.91525121,7.337228794,-5.718772763,-0.64256087,-13.10479081,-4.775892618,18.53257126,-6.963205989,13.23448699,5.114042225,2.614764347,3.965866714,-2.362256189,-9.33656527,-1.606704559,-0.439976278,3.172633307,2.451048299,1.280646835,-7.074860266,-3.993263664,0.21954098,-3.134193832,-1.257888266,-1.870250067,-2.087189773,4.302422509,4.571047954,1.785171199,6.390629339,4.864329148,-2.358421594,-0.849285588,-2.726925935,-1.339425312,-1.810849577,-1.420927442,-2.24586822,-0.030049805,1.782245748,-1.806900932,3.536050119,7.232833435,2.030511428,0.603567973,-5.020712728,1.643802504,8.958590087,-4.356210924,-3.930888964,1.8847591,-0.240981557,4.423724765,-6.341225791,0.049036699,-4.082879765,-7.727260051,2.929763925,-2.710906063,-0.261309252,-3.554663042,-3.680573173,0.381992901,0.822985524,-1.22181361,6.419524156,1.701108765,-2.172069254,-4.063593741,2.711271445,2.630622665,0.42098679,2.693939974,5.416755794,2.270926809,1.804940915,-2.24029861,-2.151622464,-1.153941075,-0.371973196,-5.684264899,1.692077448,-0.088007495,-0.875794074,-4.00798554,1.312772169,0.95693471,0.051626292,-0.227559831,-0.709579543,1.064345483,-2.179290731,4.666529038,0.098618456,0.150606143,-0.679800263,-2.932279168,-1.455009123,-0.288248664,1.141894732,-2.137719724,-2.662962903,2.43693552,-2.575588175,0.041245603,-1.549115311,0.099644134,-2.735477661,2.289785415,3.805758397,-0.858591137,1.670602984,-1.034403223,-5.195315846,0.48451998,1.190983888,-1.88116346,0.73518264,0.694541531,0.590999038,-3.813669958,7.545677435,2.737788083,1.4068476,-0.961757124,1.405092815,0.203529686,0.371965409,-1.800626685,-0.413140781,0.243093471,-3.676480155,1.816420839,3.289145551,-6.267401746,0.862059614,-4.996512419,-2.057867838,0.046495437,0.033670543,1.399815354,1.101743857,-0.68730651,0.181364682,-0.970660036,0.347685526,-0.325548774,-0.331311633,1.612117317,-0.649128371,0
